OrderID,CustomerID,OrderDate,Revenue,Cost,PromotionType
O003546,C01768,2024-11-19,90.89,57.89,None
O003547,C01768,2024-11-21,104.62,72.95,None
O003548,C01768,2024-10-14,66.47,38.98,None
O003549,C01769,2024-05-19,90.35,47.66,Percent Off
O003550,C01769,2024-08-29,102.02,57.48,None
O003551,C01769,2024-07-13,147.52,86.19,None
O003552,C01769,2024-09-05,109.83,73.68,None
O003553,C01770,2024-03-14,73.25,44.79,Free Shipping
O003554,C01771,2024-09-07,97.24,65.72,Percent Off
O003555,C01771,2024-10-10,91.01,62.7,None
O003556,C01771,2024-11-09,140.2,93.2,None
O003557,C01772,2024-01-20,73.82,46.54,Percent Off
O003558,C01773,2024-10-07,123.53,71.14,None
O003559,C01774,2024-05-15,113.47,71.45,Free Shipping
O003560,C01775,2024-12-27,64.11,43.37,Free Shipping
O003561,C01776,2024-03-01,110.55,75.88,BOGOF
O003562,C01776,2024-04-05,111.87,71.12,None
O003563,C01776,2024-05-07,97.45,53.16,None
O003564,C01776,2024-06-26,118.07,61.37,None
O003565,C01776,2024-06-20,84.18,49.45,None
O003566,C01776,2024-06-14,105.4,68.13,None
O003567,C01777,2024-05-21,62.06,39.39,Percent Off
O003568,C01778,2024-03-18,104.16,59.32,Percent Off
O003569,C01778,2024-06-25,118.51,78.98,None
O003570,C01778,2024-05-16,68.92,40.79,None
O003571,C01778,2024-04-24,128.05,65.02,None
O003572,C01779,2024-10-11,121.52,65.22,BOGOF
O003573,C01780,2024-03-09,90.41,49.68,BOGOF
O003574,C01780,2024-03-30,122.47,81.07,None
O003575,C01781,2024-03-04,49.21,26.55,Percent Off
O003576,C01781,2024-04-30,112.01,61.85,None
O003577,C01781,2024-04-30,108.86,54.87,None
O003578,C01782,2024-08-02,113.07,72.92,BOGOF
O003579,C01782,2024-11-27,100.31,55.32,None
O003580,C01782,2024-10-01,127.81,73.66,None
O003581,C01783,2024-06-08,94.05,53.01,None
O003582,C01784,2024-08-11,90.76,48.36,None
O003583,C01785,2024-11-04,82.95,55.62,Percent Off
O003584,C01786,2024-03-18,122.27,76.28,BOGOF
O003585,C01786,2024-06-16,142.23,73.5,None
O003586,C01787,2024-05-04,98.13,52.22,Percent Off
O003587,C01788,2024-12-03,87.32,49.05,None
O003588,C01789,2024-05-04,78.49,42.15,None
O003589,C01790,2024-05-25,77.24,52.35,Free Shipping
O003590,C01790,2024-07-06,97.05,59.22,None
O003591,C01790,2024-09-19,99.59,64.34,None
O003592,C01790,2024-06-30,147.29,85.74,None
O003593,C01791,2024-08-05,135.01,86.05,None
O003594,C01792,2024-02-26,69.86,42.83,Free Shipping
O003595,C01793,2024-11-17,92.08,52.57,Percent Off
O003596,C01794,2024-12-30,124.79,78.3,None
O003597,C01795,2024-04-03,65.69,33.79,Percent Off
O003598,C01796,2024-12-29,108.1,65.1,BOGOF
O003599,C01797,2024-12-10,60.86,33.9,Free Shipping
O003600,C01798,2024-02-11,80.17,44.52,Percent Off
O003601,C01799,2024-03-20,146.73,77.56,None
O003602,C01799,2024-06-16,120.69,73.87,None
O003603,C01800,2024-07-11,120.3,66.79,None
O003604,C01801,2024-03-09,84.78,45.82,Percent Off
O003605,C01801,2024-04-13,124.89,72.28,None
O003606,C01801,2024-04-22,81.06,52.36,None
O003607,C01802,2024-06-15,89.57,44.93,Free Shipping
O003608,C01803,2024-07-25,95.16,59.49,None
O003609,C01804,2024-11-16,113.0,71.14,Percent Off
O003610,C01804,2024-12-31,94.82,64.35,None
O003611,C01804,2024-12-18,92.63,61.75,None
O003612,C01805,2024-08-30,95.62,48.18,None
O003613,C01805,2024-10-26,153.35,77.52,None
O003614,C01805,2024-09-23,94.75,48.6,None
O003615,C01805,2024-11-09,112.92,64.3,None
O003616,C01805,2024-09-21,163.99,88.83,None
O003617,C01806,2024-07-06,72.29,40.49,Percent Off
O003618,C01807,2024-07-17,118.46,70.26,None
O003619,C01808,2024-01-29,64.45,38.72,BOGOF
O003620,C01808,2024-04-09,72.41,46.14,None
O003621,C01808,2024-04-17,136.73,87.36,None
O003622,C01808,2024-03-28,104.79,52.57,None
O003623,C01808,2024-05-27,90.31,59.26,None
O003624,C01809,2024-12-26,124.53,86.96,None
O003625,C01810,2024-02-15,63.07,37.05,Percent Off
O003626,C01811,2024-02-23,135.26,72.16,None
O003627,C01811,2024-04-20,168.83,111.93,None
O003628,C01811,2024-05-05,123.63,84.75,None
O003629,C01811,2024-06-11,109.38,65.75,None
O003630,C01811,2024-04-21,155.38,78.7,None
O003631,C01811,2024-06-16,153.67,97.33,None
O003632,C01812,2024-02-18,125.42,86.04,Percent Off
O003633,C01813,2024-04-23,74.54,50.01,BOGOF
O003634,C01813,2024-06-06,94.76,61.22,None
O003635,C01813,2024-05-27,111.64,66.25,None
O003636,C01813,2024-06-12,94.98,65.11,None
O003637,C01813,2024-08-14,88.18,51.34,None
O003638,C01814,2024-05-26,66.6,36.54,Percent Off
O003639,C01814,2024-09-08,130.45,68.41,None
O003640,C01814,2024-08-26,125.87,84.94,None
O003641,C01815,2024-08-09,91.65,63.99,BOGOF
O003642,C01815,2024-10-07,99.88,57.81,None
O003643,C01816,2024-07-04,112.53,61.93,None
O003644,C01817,2024-06-20,47.57,31.39,Percent Off
O003645,C01818,2024-06-19,93.99,63.42,Free Shipping
O003646,C01818,2024-09-30,67.5,42.68,None
O003647,C01819,2024-04-01,126.79,66.72,None
O003648,C01820,2024-04-12,97.07,66.01,Percent Off
O003649,C01820,2024-07-14,133.89,72.74,None
O003650,C01820,2024-05-29,104.16,68.81,None
O003651,C01820,2024-07-22,68.98,44.96,None
O003652,C01820,2024-07-03,89.99,46.63,None
O003653,C01820,2024-06-14,81.56,46.6,None
O003654,C01821,2024-09-16,95.5,59.23,BOGOF
O003655,C01821,2024-12-02,91.11,62.68,None
O003656,C01821,2024-11-05,89.37,51.76,None
O003657,C01821,2024-10-20,129.28,72.02,None
O003658,C01822,2024-07-29,125.0,78.84,BOGOF
O003659,C01823,2024-10-14,82.73,57.83,Free Shipping
O003660,C01824,2024-09-22,123.99,77.82,None
O003661,C01825,2024-10-31,128.93,89.52,Free Shipping
O003662,C01826,2024-04-02,76.9,52.97,Percent Off
O003663,C01826,2024-06-15,107.85,67.0,None
O003664,C01826,2024-06-18,83.11,47.53,None
O003665,C01826,2024-05-11,104.11,63.92,None
O003666,C01827,2024-05-04,109.59,57.27,None
O003667,C01828,2024-01-15,132.72,89.85,None
O003668,C01829,2024-01-08,104.28,57.29,None
O003669,C01830,2024-09-20,93.1,60.44,Free Shipping
O003670,C01831,2024-09-07,108.19,75.73,BOGOF
O003671,C01831,2024-10-30,105.46,53.1,None
O003672,C01832,2024-11-05,101.17,51.27,None
O003673,C01833,2024-12-12,111.33,69.07,BOGOF
O003674,C01834,2024-09-13,90.45,56.25,Free Shipping
O003675,C01834,2024-11-27,146.37,98.01,None
O003676,C01834,2024-12-27,146.29,95.14,None
O003677,C01834,2024-10-15,168.99,107.76,None
O003678,C01835,2024-08-03,75.74,45.64,BOGOF
O003679,C01835,2024-11-28,80.54,46.0,None
O003680,C01835,2024-11-24,98.89,56.12,None
O003681,C01835,2024-10-04,161.27,111.87,None
O003682,C01836,2024-06-18,94.83,50.15,BOGOF
O003683,C01837,2024-07-30,113.57,69.21,Free Shipping
O003684,C01838,2024-09-25,62.94,40.57,BOGOF
O003685,C01838,2024-12-11,99.95,53.58,None
O003686,C01838,2024-12-25,122.66,61.71,None
O003687,C01838,2024-11-04,112.36,68.28,None
O003688,C01839,2024-11-08,70.54,38.86,Free Shipping
O003689,C01839,2024-12-31,111.12,56.14,None
O003690,C01839,2024-12-16,119.17,61.73,None
O003691,C01839,2024-12-02,63.72,43.19,None
O003692,C01840,2024-05-29,113.94,67.3,BOGOF
O003693,C01840,2024-07-27,103.29,62.68,None
O003694,C01840,2024-09-23,112.96,63.28,None
O003695,C01840,2024-06-29,90.54,45.28,None
O003696,C01841,2024-10-30,89.66,53.2,None
O003697,C01842,2024-10-06,81.87,46.89,Percent Off
O003698,C01843,2024-02-08,107.05,65.75,Percent Off
O003699,C01844,2024-08-09,112.73,64.04,Percent Off
O003700,C01844,2024-09-03,99.54,51.23,None
O003701,C01844,2024-10-05,94.89,58.48,None
O003702,C01844,2024-10-13,126.73,82.57,None
O003703,C01844,2024-09-02,113.16,78.74,None
O003704,C01845,2024-11-12,78.69,47.12,Percent Off
O003705,C01846,2024-01-04,62.62,34.17,Percent Off
O003706,C01846,2024-04-23,71.96,47.3,None
O003707,C01846,2024-03-31,85.97,50.97,None
O003708,C01846,2024-03-04,93.73,60.89,None
O003709,C01847,2024-06-10,81.21,55.99,BOGOF
O003710,C01848,2024-02-13,71.3,49.77,Percent Off
O003711,C01849,2024-06-21,84.02,47.73,BOGOF
O003712,C01849,2024-10-01,95.14,52.33,None
O003713,C01849,2024-10-14,99.95,58.47,None
O003714,C01849,2024-10-15,101.89,53.71,None
O003715,C01850,2024-02-23,62.82,39.66,Percent Off
O003716,C01851,2024-01-09,79.68,48.6,Percent Off
O003717,C01852,2024-04-09,88.49,50.69,Percent Off
O003718,C01852,2024-06-17,113.82,73.53,None
O003719,C01852,2024-06-11,76.42,41.8,None
O003720,C01852,2024-05-11,79.05,42.57,None
O003721,C01852,2024-05-25,54.58,36.25,None
O003722,C01852,2024-07-30,119.75,64.28,None
O003723,C01853,2024-09-20,78.68,46.92,Percent Off
O003724,C01853,2024-11-27,99.43,57.18,None
O003725,C01854,2024-01-07,114.15,68.22,Free Shipping
O003726,C01854,2024-04-03,104.32,56.14,None
O003727,C01854,2024-03-19,147.47,96.39,None
O003728,C01854,2024-03-01,122.05,80.62,None
O003729,C01854,2024-03-02,150.48,99.03,None
O003730,C01855,2024-08-30,56.01,35.81,BOGOF
O003731,C01856,2024-12-04,80.57,43.87,Free Shipping
O003732,C01857,2024-01-27,82.1,42.44,Free Shipping
O003733,C01858,2024-05-11,73.56,40.5,BOGOF
O003734,C01859,2024-11-29,136.65,89.15,None
O003735,C01860,2024-10-26,101.75,67.33,Percent Off
O003736,C01861,2024-08-23,98.34,49.4,BOGOF
O003737,C01862,2024-06-17,113.54,59.66,Percent Off
O003738,C01862,2024-09-30,96.83,56.78,None
O003739,C01862,2024-07-19,56.11,38.25,None
O003740,C01862,2024-09-09,105.4,62.49,None
O003741,C01862,2024-08-07,128.26,72.13,None
O003742,C01862,2024-09-23,93.87,62.28,None
O003743,C01863,2024-06-27,117.0,80.75,None
O003744,C01864,2024-05-20,96.43,55.7,Free Shipping
O003745,C01865,2024-02-05,121.18,64.05,None
O003746,C01865,2024-04-28,117.6,69.82,None
O003747,C01865,2024-03-19,109.41,69.75,None
O003748,C01865,2024-03-13,127.86,89.32,None
O003749,C01865,2024-03-08,175.63,121.64,None
O003750,C01866,2024-05-28,92.77,61.81,None
O003751,C01867,2024-09-08,108.08,65.11,None
O003752,C01867,2024-12-23,144.52,93.28,None
O003753,C01867,2024-10-06,140.47,96.14,None
O003754,C01868,2024-07-11,90.05,59.27,BOGOF
O003755,C01868,2024-10-29,102.98,69.4,None
O003756,C01869,2024-03-10,89.42,46.0,Free Shipping
O003757,C01870,2024-02-02,35.15,19.75,Percent Off
O003758,C01870,2024-04-01,116.5,78.86,None
O003759,C01870,2024-04-01,122.94,81.11,None
O003760,C01871,2024-09-27,124.2,68.49,Free Shipping
O003761,C01872,2024-08-15,114.67,64.43,Percent Off
O003762,C01873,2024-04-21,80.8,54.66,Percent Off
O003763,C01873,2024-06-20,77.44,45.12,None
O003764,C01873,2024-06-16,75.69,39.95,None
O003765,C01873,2024-05-12,152.57,100.27,None
O003766,C01873,2024-07-10,102.32,65.72,None
O003767,C01873,2024-05-27,96.38,48.93,None
O003768,C01874,2024-01-11,96.78,48.73,None
O003769,C01875,2024-03-03,101.61,65.53,Percent Off
O003770,C01876,2024-08-19,72.62,47.36,BOGOF
O003771,C01876,2024-09-13,101.14,67.02,None
O003772,C01876,2024-12-01,96.36,60.1,None
O003773,C01876,2024-10-08,111.45,64.13,None
O003774,C01877,2024-03-06,109.95,75.25,Percent Off
O003775,C01877,2024-04-18,114.08,60.22,None
O003776,C01877,2024-06-25,89.13,54.91,None
O003777,C01878,2024-10-19,98.64,64.05,Free Shipping
O003778,C01879,2024-09-12,139.99,90.62,None
O003779,C01880,2024-06-12,69.66,35.5,BOGOF
O003780,C01880,2024-07-25,104.85,65.55,None
O003781,C01880,2024-09-16,121.74,78.77,None
O003782,C01881,2024-04-01,98.3,50.37,Free Shipping
O003783,C01882,2024-08-23,95.5,51.77,BOGOF
O003784,C01883,2024-12-02,118.41,66.54,None
O003785,C01884,2024-03-05,142.51,79.41,None
O003786,C01885,2024-12-02,64.33,42.21,BOGOF
O003787,C01885,2024-12-29,108.6,59.49,None
O003788,C01886,2024-03-16,118.43,80.95,None
O003789,C01886,2024-06-29,158.54,110.91,None
O003790,C01886,2024-06-06,136.91,89.09,None
O003791,C01887,2024-04-19,116.51,73.32,None
O003792,C01888,2024-05-01,85.05,47.18,Free Shipping
O003793,C01889,2024-02-23,135.26,93.71,None
O003794,C01890,2024-08-25,138.45,90.33,None
O003795,C01891,2024-05-21,104.33,68.14,Free Shipping
O003796,C01892,2024-03-12,56.66,37.28,Percent Off
O003797,C01892,2024-04-26,94.56,49.24,None
O003798,C01893,2024-07-09,78.12,52.14,BOGOF
O003799,C01893,2024-10-01,132.28,69.65,None
O003800,C01894,2024-07-06,94.53,59.74,Percent Off
O003801,C01895,2024-06-06,89.2,50.93,BOGOF
O003802,C01895,2024-09-13,106.06,63.59,None
O003803,C01895,2024-07-05,146.39,75.33,None
O003804,C01896,2024-04-02,108.24,56.06,None
O003805,C01897,2024-07-12,114.43,78.18,Percent Off
O003806,C01897,2024-09-11,98.35,59.02,None
O003807,C01897,2024-09-05,94.75,62.02,None
O003808,C01897,2024-11-04,108.8,60.17,None
O003809,C01897,2024-11-03,107.72,59.8,None
O003810,C01897,2024-10-26,91.53,52.18,None
O003811,C01898,2024-07-27,93.37,53.19,Percent Off
O003812,C01899,2024-05-23,92.26,46.42,None
O003813,C01899,2024-09-08,66.83,34.45,None
O003814,C01900,2024-12-26,34.14,18.37,Percent Off
O003815,C01901,2024-11-09,79.73,46.38,BOGOF
O003816,C01901,2024-12-17,134.26,79.2,None
O003817,C01901,2024-12-18,150.36,100.24,None
O003818,C01902,2024-03-02,57.76,38.15,Free Shipping
O003819,C01902,2024-04-27,85.57,54.3,None
O003820,C01902,2024-06-28,154.06,95.17,None
O003821,C01902,2024-04-12,128.5,76.89,None
O003822,C01902,2024-04-18,104.25,69.28,None
O003823,C01903,2024-12-12,104.42,68.3,Free Shipping
O003824,C01904,2024-12-01,119.14,71.83,None
O003825,C01905,2024-10-05,129.82,89.94,None
O003826,C01906,2024-10-21,126.6,83.52,None
O003827,C01906,2024-12-05,122.39,83.99,None
O003828,C01906,2024-12-18,108.55,57.45,None
O003829,C01906,2024-12-01,165.52,86.76,None
O003830,C01907,2024-08-09,154.78,87.48,None
O003831,C01908,2024-12-16,105.44,73.22,BOGOF
O003832,C01909,2024-10-17,89.14,49.03,Free Shipping
O003833,C01910,2024-03-14,76.23,40.83,BOGOF
O003834,C01910,2024-04-12,114.5,66.87,None
O003835,C01911,2024-03-02,94.75,65.84,Percent Off
O003836,C01912,2024-09-21,154.08,104.62,None
O003837,C01913,2024-06-21,101.91,57.14,None
O003838,C01914,2024-11-17,105.3,58.9,Percent Off
O003839,C01915,2024-09-19,114.48,59.77,Free Shipping
O003840,C01916,2024-07-16,73.55,45.64,Percent Off
O003841,C01916,2024-10-19,98.52,52.72,None
O003842,C01917,2024-05-21,79.49,41.99,BOGOF
O003843,C01917,2024-06-10,76.87,48.79,None
O003844,C01917,2024-07-02,143.65,92.78,None
O003845,C01917,2024-07-10,92.66,58.5,None
O003846,C01918,2024-02-26,106.85,59.41,Free Shipping
O003847,C01918,2024-05-28,90.51,59.0,None
O003848,C01919,2024-02-22,103.31,54.1,None
O003849,C01920,2024-10-28,110.76,58.76,None
O003850,C01921,2024-09-28,106.69,68.96,None
O003851,C01922,2024-03-08,121.14,73.19,None
O003852,C01923,2024-09-03,89.17,45.65,None
O003853,C01924,2024-07-13,135.73,68.13,None
O003854,C01924,2024-10-12,133.41,71.23,None
O003855,C01924,2024-11-03,151.53,102.45,None
O003856,C01925,2024-06-24,95.21,59.16,Percent Off
O003857,C01926,2024-07-01,125.37,64.43,None
O003858,C01927,2024-12-21,84.7,50.36,BOGOF
O003859,C01928,2024-01-16,77.29,40.6,BOGOF
O003860,C01929,2024-03-26,87.73,59.98,BOGOF
O003861,C01930,2024-01-24,96.32,64.13,BOGOF
O003862,C01930,2024-05-09,81.37,50.48,None
O003863,C01930,2024-03-17,109.06,64.52,None
O003864,C01930,2024-03-16,113.35,73.73,None
O003865,C01930,2024-02-26,93.74,64.3,None
O003866,C01931,2024-06-04,114.26,76.95,Free Shipping
O003867,C01931,2024-07-12,35.63,22.86,None
O003868,C01932,2024-04-14,113.65,58.87,None
O003869,C01933,2024-05-28,58.01,35.3,Percent Off
O003870,C01933,2024-08-23,114.74,70.52,None
O003871,C01934,2024-10-30,59.07,32.68,Percent Off
O003872,C01934,2024-12-31,80.74,40.75,None
O003873,C01934,2024-12-25,116.05,67.05,None
O003874,C01935,2024-05-17,87.34,45.75,BOGOF
O003875,C01935,2024-08-08,134.63,82.15,None
O003876,C01935,2024-06-27,118.85,69.19,None
O003877,C01935,2024-09-11,131.83,81.7,None
O003878,C01936,2024-04-02,91.77,58.55,Percent Off
O003879,C01937,2024-08-11,64.46,39.65,Percent Off
O003880,C01938,2024-08-02,118.5,66.72,BOGOF
O003881,C01938,2024-10-08,111.9,59.87,None
O003882,C01939,2024-05-05,84.62,55.95,None
O003883,C01940,2024-10-19,115.68,75.39,None
O003884,C01940,2024-11-09,163.45,103.83,None
O003885,C01941,2024-12-30,121.07,70.83,None
O003886,C01942,2024-04-09,93.76,54.93,None
O003887,C01943,2024-09-05,98.84,55.13,Free Shipping
O003888,C01944,2024-03-15,97.64,54.24,BOGOF
O003889,C01945,2024-03-10,96.88,62.36,BOGOF
O003890,C01945,2024-05-26,133.05,91.77,None
O003891,C01945,2024-05-19,110.04,64.31,None
O003892,C01945,2024-03-31,61.56,32.89,None
O003893,C01946,2024-08-02,72.3,39.1,BOGOF
O003894,C01946,2024-11-07,96.89,63.91,None
O003895,C01946,2024-09-30,133.37,83.66,None
O003896,C01946,2024-11-10,114.1,72.78,None
O003897,C01947,2024-06-16,108.17,69.0,None
O003898,C01947,2024-09-04,184.04,128.02,None
O003899,C01948,2024-03-21,112.06,56.93,BOGOF
O003900,C01948,2024-06-23,123.12,66.06,None
O003901,C01948,2024-05-10,157.35,103.03,None
O003902,C01949,2024-06-18,101.51,51.63,BOGOF
O003903,C01949,2024-07-18,163.38,86.46,None
O003904,C01950,2024-08-20,113.27,60.83,None
O003905,C01950,2024-12-11,159.43,97.69,None
O003906,C01951,2024-08-04,110.94,67.12,Free Shipping
O003907,C01952,2024-07-05,88.15,44.73,Percent Off
O003908,C01952,2024-09-18,108.0,54.48,None
O003909,C01952,2024-09-26,129.43,90.26,None
O003910,C01952,2024-10-08,145.85,98.8,None
O003911,C01952,2024-10-07,55.71,31.17,None
O003912,C01953,2024-09-24,70.4,37.35,BOGOF
O003913,C01953,2024-12-10,99.99,67.76,None
O003914,C01953,2024-12-07,150.7,99.75,None
O003915,C01953,2024-11-15,104.63,53.1,None
O003916,C01954,2024-09-04,114.35,68.44,Percent Off
O003917,C01955,2024-03-15,107.23,68.14,BOGOF
O003918,C01955,2024-06-13,132.42,77.43,None
O003919,C01955,2024-05-11,97.73,51.39,None
O003920,C01956,2024-12-17,62.38,36.89,Percent Off
O003921,C01957,2024-06-01,105.61,62.18,BOGOF
O003922,C01957,2024-07-12,71.07,49.07,None
O003923,C01957,2024-09-25,125.47,84.23,None
O003924,C01957,2024-08-11,138.12,71.15,None
O003925,C01958,2024-01-26,125.48,82.05,None
O003926,C01959,2024-05-17,84.58,55.48,Percent Off
O003927,C01960,2024-10-07,105.02,63.5,Percent Off
O003928,C01961,2024-09-23,135.88,90.36,None
O003929,C01962,2024-07-14,75.85,38.47,Free Shipping
O003930,C01963,2024-10-27,116.38,71.83,BOGOF
O003931,C01963,2024-12-07,118.73,78.71,None
O003932,C01964,2024-10-19,91.84,57.77,Percent Off
O003933,C01964,2024-12-05,107.54,54.0,None
O003934,C01965,2024-09-02,111.34,72.63,Percent Off
O003935,C01965,2024-11-03,98.04,50.26,None
O003936,C01965,2024-12-21,87.11,57.31,None
O003937,C01965,2024-10-04,88.0,44.71,None
O003938,C01965,2024-11-08,100.75,62.72,None
O003939,C01966,2024-01-06,114.54,69.97,None
O003940,C01967,2024-09-27,126.89,78.94,Free Shipping
O003941,C01967,2024-12-14,149.74,93.46,None
O003942,C01967,2024-11-16,134.03,93.0,None
O003943,C01967,2024-10-31,164.84,85.7,None
O003944,C01967,2024-12-06,126.11,72.66,None
O003945,C01968,2024-08-13,135.15,68.66,None
O003946,C01969,2024-10-13,114.72,59.39,BOGOF
O003947,C01970,2024-07-08,121.6,71.55,BOGOF
O003948,C01971,2024-09-17,77.25,43.88,BOGOF
O003949,C01971,2024-12-19,126.74,75.0,None
O003950,C01971,2024-10-09,97.5,54.09,None
O003951,C01971,2024-10-16,110.28,69.22,None
O003952,C01971,2024-11-11,80.88,43.21,None
O003953,C01972,2024-08-24,102.01,59.39,Free Shipping
O003954,C01973,2024-04-22,142.66,89.44,None
O003955,C01973,2024-07-13,144.09,98.62,None
O003956,C01973,2024-07-28,160.4,81.34,None
O003957,C01974,2024-09-01,134.57,68.62,None
O003958,C01975,2024-03-08,142.77,86.09,None
O003959,C01976,2024-11-02,90.16,60.97,BOGOF
O003960,C01976,2024-12-01,83.19,42.4,None
O003961,C01977,2024-06-12,104.98,54.7,Free Shipping
O003962,C01977,2024-07-11,126.8,85.47,None
O003963,C01977,2024-08-09,94.7,48.71,None
O003964,C01977,2024-09-24,132.79,85.4,None
O003965,C01977,2024-09-30,149.39,88.0,None
O003966,C01977,2024-08-24,100.87,57.42,None
O003967,C01978,2024-03-13,127.37,86.67,BOGOF
O003968,C01978,2024-05-19,102.06,56.79,None
O003969,C01978,2024-04-21,124.91,86.41,None
O003970,C01978,2024-06-30,116.95,59.08,None
O003971,C01979,2024-10-05,78.08,40.02,Percent Off
O003972,C01979,2024-12-05,109.27,58.35,None
O003973,C01979,2024-12-26,20.0,11.73,None
O003974,C01979,2024-12-31,85.24,50.02,None
O003975,C01980,2024-02-19,79.63,47.71,Percent Off
O003976,C01980,2024-06-18,108.69,67.01,None
O003977,C01980,2024-03-21,146.61,94.37,None
O003978,C01980,2024-03-26,92.04,54.13,None
O003979,C01980,2024-06-12,109.39,71.61,None
O003980,C01980,2024-06-15,76.12,47.77,None
O003981,C01981,2024-03-11,56.44,35.5,Percent Off
O003982,C01981,2024-05-08,111.62,63.15,None
O003983,C01981,2024-05-14,69.37,38.64,None
O003984,C01981,2024-03-31,109.51,63.88,None
O003985,C01981,2024-05-09,109.23,67.72,None
O003986,C01981,2024-06-25,45.68,28.02,None
O003987,C01982,2024-04-25,58.75,30.86,Percent Off
O003988,C01983,2024-02-25,116.05,77.77,BOGOF
O003989,C01983,2024-06-06,155.69,81.45,None
O003990,C01983,2024-04-09,59.17,34.34,None
O003991,C01984,2024-09-04,143.62,93.6,None
O003992,C01985,2024-03-31,92.18,52.49,BOGOF
O003993,C01985,2024-06-25,98.39,52.81,None
O003994,C01985,2024-06-16,145.6,100.21,None
O003995,C01986,2024-11-16,118.42,67.31,BOGOF
O003996,C01987,2024-06-10,102.15,53.95,Free Shipping
O003997,C01987,2024-09-09,109.06,68.5,None
O003998,C01987,2024-07-15,110.45,77.1,None
O003999,C01987,2024-07-23,142.13,74.9,None
O004000,C01987,2024-09-14,109.19,73.11,None
O004001,C01987,2024-08-16,132.3,89.33,None
O004002,C01988,2024-11-16,122.97,78.14,None
O004003,C01989,2024-01-26,88.32,51.5,BOGOF
O004004,C01989,2024-04-22,103.75,58.15,None
O004005,C01989,2024-04-13,94.46,56.87,None
O004006,C01989,2024-04-30,67.56,36.23,None
O004007,C01990,2024-08-27,96.64,58.41,BOGOF
O004008,C01990,2024-12-10,122.08,77.57,None
O004009,C01990,2024-10-17,118.53,80.25,None
O004010,C01990,2024-12-03,156.96,86.39,None
O004011,C01991,2024-06-27,126.11,75.48,Free Shipping
